Customer ID,Customer Name,Customer_Segment,Sector,Country,Customer_Status,Annual_Speed,Length_Of_Sales_Cycle,Product_Name,Highest_Contract_Level,Compelling_Event,RFP,Sales_Engineer_Engaged,Services_Included,Customer_Meeting,License,Contacts,Opportunity_Value
1561,Holden & Associates PLC,SMB,Finserv,France,current customer,Medium,1 Year,Web Server,C-Level,No,No,No,No,28,145,44,27000
1562,Milton & Milton PLC,SMB,Retail,Italy,prospect,Big,18 Months,Portal,Individual Contributor Level,Yes,No,Yes,Yes,19,131,10,15000
1563,Sunburst Inc PLC,Enterprise,Goods,UK,prospect,Huge,6 Months,Portal,Individual Contributor Level,Yes,No,Yes,Yes,9,115,74,38000
1564,Matrax PLC,SMB,Finserv,UK,prospect,Large,1 Month,Identity Server,C-Level,No,No,No,No,21,105,115,27000
1565,JMart PLC,Enterprise,Construction,Russia,prior customer,Big,6 Months,Application Server,Manager Level,No,Yes,No,Yes,15,295,144,56000
1566,Innovative Systems Inc. PLC,SMB,Healthcare,Germany,prior customer,Medium,1 Month,Database,Manager Level,No,No,No,No,12,122,112,25000
1567,Hall Manufacturing PLC,SMB,Finserv,Brazil,prospect,Large,1 Month,CRM,Individual Contributor Level,No,Yes,Yes,Yes,26,90,6,33000
1568,Heiner Schmidtmann PLC,Enterprise,Goods,UK,current customer,Small,6 Months,Portal,Individual Contributor Level,Yes,Yes,Yes,Yes,29,275,5,72000
1569,Rema Store 1010 PLC,Fortune500,Finserv,Italy,current customer,Large,1 Year,Application Server,C-Level,No,Yes,Yes,Yes,42,210,116,183000
1570,Jim┤s Mart 1026 PLC,Enterprise,Retail,North America,prior customer,Huge,2 Years,Application Server,C-Level,Yes,No,No,No,25,219,153,59000
1571,Fred Miller PLC,Fortune500,Finserv,Germany,current customer,Medium,1 Year,Analytics,C-Level,Yes,Yes,Yes,Yes,48,541,27,152000
1572,vNet PLC,Enterprise,Construction,India,prior customer,Medium,1 Year,Application Server,Manager Level,No,Yes,No,No,13,236,53,48000
1573,Second Source PLC,Enterprise,Apparel,India,current customer,Big,1 Month,Identity Server,Manager Level,Yes,No,Yes,No,26,252,38,71000
1574,xNET PLC,Enterprise,Apparel,India,prior customer,Big,1 Year,Web Server,C-Level,Yes,No,Yes,No,28,254,102,75000
1575,World PC Inc. PLC,Fortune500,Healthcare,Germany,current customer,Small,1 Year,Web Server,C-Level,No,Yes,No,No,15,286,42,165000
1576,Townsend Company PLC,Fortune500,Healthcare,North America,current customer,Small,1 Year,Security,C-Level,Yes,No,No,No,28,510,75,184000
1577,Avnet Electronics PLC,Enterprise,Retail,Italy,prior customer,Big,18 Months,Web Server,Manager Level,No,Yes,No,No,27,206,153,67000
1578,Brazil Technologies PLC,Enterprise,Goods,Italy,prior customer,Big,1 Month,Web Server,Individual Contributor Level,No,No,Yes,No,11,162,46,38000
1579,EC Enterprises PLC,SMB,Goods,UK,current customer,Big,6 Months,Application Server,Individual Contributor Level,Yes,No,Yes,Yes,28,30,16,12000
1580,Microwell PLC,Enterprise,Construction,Japan,prior customer,Small,6 Months,Identity Server,Manager Level,No,No,No,No,10,88,89,63000
1581,Industrie Dynamique PLC,Enterprise,High tech,France,prior customer,Big,1 Year,Web Server,C-Level,Yes,Yes,Yes,No,16,73,52,38000
1582,Abidon Corp PLC,Enterprise,Manufacturing,France,prior customer,Large,1 Year,Database,Manager Level,Yes,Yes,Yes,Yes,27,201,49,58000
1583,Timco Corporation PLC,SMB,Retail,Germany,current customer,Large,2 Years,ERP,Individual Contributor Level,Yes,Yes,No,Yes,19,115,118,35000
1584,Rawlings Group PLC,Enterprise,Apparel,North America,prior customer,Large,6 Months,Database,Manager Level,Yes,No,No,No,25,271,47,51000
1585,Landstar Corp PLC,SMB,Manufacturing,France,current customer,Small,1 Month,CRM,Manager Level,Yes,No,Yes,No,26,73,25,16000
1586,Lou Windham PLC,Fortune500,High tech,Italy,current customer,Big,1 Year,Analytics,C-Level,Yes,Yes,No,Yes,30,338,64,117000
1587,Tom Little PLC,Fortune500,Consumer Product,Germany,current customer,Big,1 Year,Security,C-Level,No,Yes,No,No,18,220,62,147000
1588,LORI WINTER PLC,SMB,Goods,India,prospect,Large,1 Month,Database,C-Level,Yes,No,Yes,Yes,19,90,119,30000
1589,MARIE WITENBURG PLC,Fortune500,Retail,Germany,current customer,Huge,1 Year,ERP,C-Level,No,No,Yes,No,32,259,39,174000
1590,MARIE ZDROK PLC,SMB,Consumer Product,India,prior customer,Huge,6 Months,Portal,Individual Contributor Level,No,No,Yes,Yes,21,99,61,44000
1591,LORI ZINNY PLC,Fortune500,Manufacturing,India,current customer,Small,1 Year,Application Server,C-Level,No,No,No,No,29,189,47,162000
1592,JANET ZUSSIN PLC,Enterprise,Goods,UK,prior customer,Medium,6 Months,Application Server,C-Level,No,No,Yes,No,18,86,118,39000
1593,JANE SANCHEZ PLC,SMB,Apparel,China,current customer,Small,6 Months,Application Server,Individual Contributor Level,Yes,Yes,No,Yes,29,102,49,26000
1594,P. Baker PLC,Enterprise,Construction,Germany,current customer,Large,1 Year,Identity Server,C-Level,Yes,No,Yes,Yes,14,146,31,37000
1595,ALAN FAITH PLC,Enterprise,Healthcare,India,prior customer,Large,1 Year,ERP,Individual Contributor Level,No,Yes,No,No,16,82,85,62000
1596,JIM FARAIZL PLC,Enterprise,Construction,Russia,prospect,Huge,1 Month,Security,C-Level,No,No,No,No,8,168,96,70000
1597,ALAN FARRAR PLC,SMB,Apparel,France,prospect,Big,1 Month,Database,C-Level,No,No,Yes,No,6,86,104,26000
1598,JAMES FERENCY PLC,SMB,Finserv,Germany,prospect,Large,1 Month,Web Server,Individual Contributor Level,Yes,Yes,No,Yes,31,133,140,21000
1599,BILL FERNANCE PLC,SMB,Apparel,India,current customer,Big,2 Years,Database,Manager Level,No,Yes,No,Yes,23,31,119,23000
1600,BILL FERRARA PLC,Fortune500,Goods,France,prospect,Large,1 Year,Analytics,Manager Level,No,No,No,Yes,9,138,75,72000
1601,ALAN FINER PLC,SMB,Goods,North America,prior customer,Medium,1 Year,Web Server,Manager Level,Yes,No,No,Yes,24,136,36,44000
1602,JAMES GRUPER PLC,Fortune500,Finserv,Russia,current customer,Big,1 Year,Identity Server,C-Level,No,Yes,Yes,Yes,25,205,167,125000
1603,ALAN GUETTEL PLC,Fortune500,Retail,Russia,current customer,Medium,1 Year,CRM,C-Level,No,No,No,Yes,43,283,154,151000
1604,BEN GUIER PLC,Enterprise,Construction,France,prior customer,Medium,1 Year,CRM,Manager Level,Yes,Yes,No,No,5,250,103,56000
1605,ALAN GWARA PLC,SMB,Construction,India,current customer,Medium,1 Year,Portal,C-Level,No,Yes,Yes,Yes,44,212,184,136000
1606,Sandra 00Turner PLC,Fortune500,Construction,North America,current customer,Huge,1 Year,Identity Server,C-Level,No,Yes,Yes,Yes,32,331,181,168000
1607,Mark Miller PLC,SMB,Finserv,Russia,prospect,Small,6 Months,Security,C-Level,No,No,No,No,28,16,11,13000
1608,Peter Hoffman PLC,Enterprise,Retail,UK,current customer,Medium,1 Year,Security,Individual Contributor Level,Yes,Yes,No,No,6,140,92,34000
1609,Scott Parker PLC,SMB,Apparel,Japan,prospect,Small,1 Year,Identity Server,Manager Level,Yes,Yes,No,Yes,30,38,37,29000
1610,Tandra PLC,SMB,Goods,India,current customer,Big,1 Month,ERP,Manager Level,No,No,No,No,2,95,112,14000
1611,Pascal Roberts PLC,SMB,High tech,Japan,prior customer,Large,1 Year,CRM,C-Level,Yes,Yes,No,Yes,31,134,21,45000
1612,Kim Possible Inc. - East PLC,Fortune500,Construction,Germany,current customer,Huge,1 Year,Portal,C-Level,No,No,No,Yes,29,550,24,178000
1613,Emma Bull LTD,SMB,Goods,Italy,prior customer,Huge,1 Year,Database,Manager Level,No,Yes,No,No,17,89,77,35000
1614,John Evans LTD,Fortune500,Retail,Japan,current customer,Small,1 Year,Analytics,C-Level,Yes,No,No,Yes,16,493,35,134000
1615,Roger Zahn LTD,Enterprise,Construction,China,prior customer,Large,18 Months,Application Server,Manager Level,Yes,Yes,No,No,8,231,126,69000
1616,Chelsa Quinn Yates LTD,Fortune500,High tech,Italy,current customer,Huge,1 Year,Identity Server,C-Level,Yes,No,Yes,Yes,25,218,74,145000
1617,Robert Jensen LTD,Enterprise,Goods,Brazil,prior customer,Medium,6 Months,Web Server,Manager Level,Yes,Yes,No,No,7,290,96,68000
1618,Charles Scott LTD,Fortune500,High tech,France,prior customer,Huge,1 Year,Database,C-Level,Yes,Yes,Yes,Yes,10,116,115,47000
1619,Joe Masson LTD,Fortune500,Retail,Brazil,current customer,Large,1 Year,Database,C-Level,Yes,No,No,Yes,33,443,73,152000
1620,Tracy Collins LTD,Enterprise,Consumer Product,Italy,current customer,Huge,1 Year,Portal,Manager Level,No,No,Yes,No,20,124,21,42000
1621,Alex Lynch LTD,Enterprise,Finserv,Brazil,prior customer,Small,2 Years,CRM,C-Level,No,Yes,No,No,18,294,42,58000
1622,Steve Martin LTD,Fortune500,High tech,India,current customer,Huge,6 Months,Web Server,Manager Level,Yes,Yes,Yes,Yes,15,195,146,46000
1623,Albert Brooks LTD,Enterprise,Goods,France,prior customer,Big,6 Months,ERP,Manager Level,Yes,Yes,No,No,28,210,63,51000
1624,Edward Burns LTD,SMB,Goods,UK,prospect,Medium,18 Months,Security,Manager Level,Yes,No,No,No,7,52,21,22000
1625,Peter King LTD,Enterprise,Manufacturing,North America,prior customer,Medium,6 Months,Application Server,Manager Level,No,No,Yes,Yes,27,228,79,43000
1626,Douglas Barker LTD,SMB,Finserv,Germany,prospect,Large,2 Years,Security,Manager Level,Yes,Yes,No,Yes,29,33,27,14000
1627,Janett Adams LTD,Enterprise,Healthcare,Italy,current customer,Big,1 Month,Portal,C-Level,Yes,Yes,Yes,Yes,27,273,6,43000
1628,David Lynch LTD,SMB,Retail,China,prospect,Big,1 Month,Portal,Individual Contributor Level,Yes,Yes,Yes,No,22,44,46,45000
1629,Ronald Bey LTD,Enterprise,Goods,France,prior customer,Huge,2 Years,ERP,Manager Level,No,No,No,Yes,12,197,53,58000
1630,Becker Berlin LTD,Fortune500,Manufacturing,Japan,current customer,Medium,1 Year,Analytics,C-Level,Yes,Yes,Yes,No,25,233,194,144000
1631,Lampen-Markt GmbH LTD,Fortune500,Construction,UK,current customer,Huge,1 Year,Analytics,C-Level,Yes,Yes,No,No,22,336,94,119000
1632,Omega Soft-Hardware Markt LTD,Enterprise,Construction,Italy,prior customer,Large,2 Years,Security,C-Level,Yes,Yes,Yes,Yes,12,263,8,53000
1633,Institut fuer Umweltforschung LTD,SMB,Retail,North America,prior customer,Big,1 Year,Portal,Manager Level,No,Yes,Yes,Yes,6,149,125,42000
1634,Karsson High Tech Markt LTD,Enterprise,Retail,UK,prospect,Large,2 Years,Web Server,Manager Level,No,No,No,Yes,5,148,147,72000
1635,ERL Freiburg LTD,Fortune500,High tech,Brazil,prior customer,Huge,18 Months,Identity Server,C-Level,Yes,Yes,Yes,Yes,29,227,12,40000
1636,Phundix KG LTD,SMB,Finserv,Germany,prospect,Small,18 Months,Portal,C-Level,No,Yes,No,Yes,8,116,143,24000
1637,Hitech AG LTD,SMB,Construction,Russia,prospect,Medium,1 Month,Analytics,Individual Contributor Level,Yes,No,Yes,No,15,65,6,20000
1638,CBD Computer Based Design LTD,Enterprise,Goods,China,prior customer,Large,1 Year,Database,Individual Contributor Level,Yes,No,Yes,Yes,11,95,78,53000
1639,Motomarkt Stuttgart GmbH LTD,SMB,Construction,Japan,prospect,Huge,6 Months,ERP,Manager Level,No,Yes,Yes,Yes,7,45,144,38000
1640,Elektromarkt Bamby LTD,Fortune500,Retail,Russia,current customer,Huge,1 Year,Security,C-Level,Yes,No,Yes,No,31,217,134,171000
1641,Computer Competence Center LTD,SMB,Goods,Italy,prospect,Large,1 Month,ERP,Individual Contributor Level,Yes,No,Yes,Yes,27,20,70,48000
1642,Minerva Energieversorgung GmbH LTD,Enterprise,Goods,Germany,prior customer,Huge,6 Months,Application Server,C-Level,Yes,No,No,No,9,181,6,42000
1643,Christal Clear LTD,Fortune500,Apparel,China,current customer,Big,1 Year,Analytics,C-Level,No,Yes,No,Yes,42,485,115,158000
1644,Becker Koeln LTD,Fortune500,Manufacturing,France,current customer,Large,1 Year,Identity Server,C-Level,Yes,Yes,Yes,Yes,46,399,130,174000
1645,Becker Stuttgart LTD,Enterprise,Retail,Brazil,prospect,Big,1 Month,Security,Manager Level,No,No,Yes,No,19,265,85,58000
1646,NSM Pumpentechnik AG LTD,Fortune500,Construction,Russia,prospect,Medium,18 Months,Identity Server,Individual Contributor Level,No,Yes,No,Yes,22,24,46,31000
1647,Amadeus LTD,Fortune500,High tech,UK,prospect,Large,1 Year,Analytics,Individual Contributor Level,No,No,Yes,No,6,73,43,20000
1648,Technik und Systeme GmbH LTD,Enterprise,Manufacturing,Brazil,prior customer,Small,6 Months,Identity Server,C-Level,No,No,Yes,Yes,26,217,53,70000
1649,A.I.T. GmbH LTD,Fortune500,Goods,France,prior customer,Small,1 Year,ERP,Manager Level,No,Yes,Yes,No,20,126,99,38000
1650,PILAR am Neckar LTD,SMB,Goods,India,prior customer,Small,1 Month,Portal,C-Level,No,No,No,No,24,57,49,37000
1651,Societe Chimique Picardie SA LTD,Fortune500,Consumer Product,India,current customer,Small,1 Year,Identity Server,C-Level,No,Yes,No,Yes,35,594,63,130000
1652,General Distributors Inc LTD,Enterprise,Goods,France,prior customer,Large,18 Months,Identity Server,C-Level,Yes,No,Yes,Yes,19,243,40,55000
1653,General Distributors Inc. LTD,Fortune500,Retail,Germany,current customer,Big,1 Year,Database,C-Level,Yes,Yes,No,Yes,17,431,51,165000
1654,C.A.S. Computer Application Systems LTD,Enterprise,Goods,China,prior customer,Medium,1 Year,Portal,Manager Level,Yes,Yes,No,Yes,22,87,110,37000
1655,Aircraft Products LTD,Enterprise,Finserv,Russia,current customer,Big,6 Months,Web Server,Manager Level,Yes,No,Yes,Yes,21,189,112,60000
1656,Deutsche Computer AG LTD,SMB,Manufacturing,Germany,prospect,Huge,2 Years,Database,Individual Contributor Level,Yes,No,Yes,Yes,7,122,69,15000
1657,TALPA GmbH LTD,Fortune500,Finserv,India,current customer,Large,1 Year,Database,C-Level,Yes,No,Yes,No,35,434,166,125000
1658,CompSmart Inc. LTD,Enterprise,Goods,North America,prior customer,Huge,6 Months,CRM,Manager Level,Yes,No,Yes,No,16,292,120,67000
1659,J & P LTD,Enterprise,Retail,Italy,prior customer,Small,1 Month,CRM,C-Level,Yes,Yes,Yes,No,11,299,94,43000
1660,Motor Sports LTD,Enterprise,Manufacturing,North America,prospect,Huge,1 Month,Analytics,C-Level,Yes,Yes,Yes,No,16,95,6,41000
1661,Caribbean Computer Supply Corp LTD,Fortune500,Finserv,China,prior customer,Small,6 Months,Application Server,Manager Level,No,Yes,No,No,8,169,72,45000
1662,Mansur Computers. Inc. LTD,SMB,Healthcare,China,prospect,Big,18 Months,Web Server,Manager Level,No,Yes,No,Yes,16,30,47,17000
1663,SAPSOTA AG LTD,Fortune500,Retail,Brazil,current customer,Medium,1 Year,Identity Server,C-Level,No,No,Yes,No,48,402,30,143000
1664,SudaTech GmbH LTD,Enterprise,Retail,Japan,prior customer,Small,6 Months,Application Server,Manager Level,Yes,No,No,No,12,255,5,62000
1665,Etelko Textilien LTD,Enterprise,Healthcare,Russia,current customer,Big,18 Months,Identity Server,Manager Level,No,Yes,Yes,No,18,179,133,44000
1666,Software Systeme GmbH LTD,Fortune500,Construction,Russia,current customer,Medium,1 Year,ERP,C-Level,Yes,No,No,Yes,16,447,70,129000
1667,COMPU Tech. AG LTD,Enterprise,Consumer Product,France,prospect,Medium,1 Month,Database,C-Level,Yes,Yes,No,Yes,8,126,142,57000
1668,N.I.C. High Tech LTD,SMB,Consumer Product,Italy,prospect,Big,1 Month,Web Server,Individual Contributor Level,No,Yes,No,No,4,127,91,30000
1669,Jaspers Computers LTD,Enterprise,Construction,Germany,current customer,Medium,6 Months,Security,C-Level,No,No,Yes,Yes,5,174,28,73000
1670,CompuMax GmbH LTD,Fortune500,Consumer Product,Brazil,current customer,Medium,1 Year,Analytics,C-Level,Yes,No,No,Yes,26,323,78,129000
1671,PC-World Stuttgart KG LTD,SMB,High tech,China,prospect,Small,6 Months,Application Server,Individual Contributor Level,No,No,No,No,5,144,40,40000
1672,Alpha-Systems GmbH LTD,Fortune500,Manufacturing,Russia,current customer,Large,1 Year,ERP,C-Level,No,Yes,No,No,33,347,76,166000
1673,Bit Market LTD,Enterprise,Goods,North America,prior customer,Large,1 Year,Database,Manager Level,Yes,No,No,Yes,8,212,126,60000
1674,HTG Komponente GmbH LTD,SMB,Construction,Brazil,current customer,Large,6 Months,CRM,Manager Level,Yes,No,Yes,Yes,9,43,50,42000
1675,Motomarkt Heidelberg GmbH LTD,SMB,Apparel,Russia,prospect,Large,6 Months,Web Server,Manager Level,Yes,No,Yes,No,29,85,52,24000
1676,Napoli Export LTD,SMB,Apparel,Brazil,prospect,Small,18 Months,CRM,Manager Level,No,No,Yes,Yes,20,40,138,17000
1677,Jashanmal International Trading Co LTD,Fortune500,Construction,Japan,prospect,Big,6 Months,Identity Server,Manager Level,No,No,Yes,No,11,99,123,48000
1678,Adecom SA LTD,Fortune500,Finserv,Germany,current customer,Big,1 Month,Analytics,Manager Level,Yes,No,No,Yes,2,119,67,45000
1679,Bernardin SA LTD,Fortune500,Construction,UK,current customer,Medium,1 Year,Portal,C-Level,No,No,Yes,Yes,15,538,172,168000
1680,Miller & Son Trading Ltd. LTD,Fortune500,High tech,Japan,current customer,Small,1 Year,ERP,C-Level,No,No,No,Yes,44,517,149,145000
1681,Norwegian Import & Export Group LTD,SMB,Consumer Product,China,current customer,Large,1 Month,Database,Individual Contributor Level,No,No,No,Yes,16,118,89,11000
1682,Thomas Bush Inc. LTD,SMB,Apparel,Brazil,prior customer,Large,6 Months,Portal,Individual Contributor Level,Yes,Yes,No,Yes,28,127,131,35000
1683,Live Insurance Inc. LTD,SMB,High tech,China,prior customer,Huge,1 Month,Database,Individual Contributor Level,Yes,Yes,Yes,No,30,57,136,28000
1684,Davis Integration System LTD,Fortune500,Retail,Italy,current customer,Medium,1 Year,Web Server,C-Level,No,Yes,Yes,Yes,29,375,22,130000
1685,Insurance Company LTD,SMB,Consumer Product,Germany,current customer,Huge,2 Years,CRM,Manager Level,No,Yes,No,No,24,220,147,47000
1686,Princeton Health Center LTD,Fortune500,Healthcare,North America,current customer,Big,1 Year,Identity Server,C-Level,No,Yes,No,Yes,23,571,120,139000
1687,Candid International Technology LTD,SMB,Consumer Product,India,prospect,Big,1 Month,Portal,Manager Level,No,No,No,Yes,21,26,70,45000
1688,C-Tech Corp LTD,SMB,Consumer Product,China,current customer,Medium,2 Years,Web Server,Manager Level,No,No,Yes,No,23,59,5,50000
1689,Mafor Software Service Corp. LTD,Enterprise,Retail,Italy,prior customer,Medium,1 Year,Application Server,Individual Contributor Level,No,No,No,Yes,25,255,52,55000
1690,Cross Worlds Consulting LTD,SMB,Apparel,North America,current customer,Huge,1 Year,ERP,C-Level,Yes,Yes,No,Yes,22,566,43,144000
1691,Andyna and Dynana Laboratories Inc LTD,Enterprise,Manufacturing,Russia,prior customer,Medium,2 Years,Portal,Manager Level,Yes,No,Yes,Yes,7,269,16,47000
1692,Department of Defense LTD,SMB,Apparel,UK,prospect,Large,1 Month,Identity Server,Manager Level,Yes,Yes,Yes,No,20,24,11,24000
1693,Hotel Alfonso Del Vida LTD,Enterprise,Finserv,North America,prior customer,Huge,1 Year,ERP,Manager Level,Yes,No,Yes,Yes,22,154,59,37000
1694,La Quinta Hotel & Towers LTD,SMB,Finserv,UK,prospect,Small,1 Year,ERP,Individual Contributor Level,No,Yes,No,Yes,13,129,27,28000
1695,Rogier Golf Resort YY LTD,Enterprise,Consumer Product,China,prior customer,Large,1 Month,ERP,Manager Level,Yes,No,Yes,No,28,144,66,41000
1696,Park Lane Hotel And Spa LTD,SMB,Healthcare,Russia,prior customer,Large,6 Months,Web Server,Individual Contributor Level,No,Yes,No,Yes,16,297,67,45000
1697,Media Store LTD,Enterprise,Finserv,Japan,prospect,Medium,6 Months,Database,Manager Level,Yes,Yes,Yes,No,26,95,125,50000
1698,ADCOM COMPUTER LTD,SMB,Healthcare,Russia,prospect,Big,6 Months,CRM,Manager Level,No,Yes,Yes,Yes,28,124,115,34000
1699,ALPHA Center LTD,Enterprise,High tech,Brazil,prior customer,Huge,6 Months,Portal,C-Level,No,Yes,No,Yes,29,137,120,62000
1700,Tidemann Electronics LTD,Fortune500,Apparel,Japan,prior customer,Small,18 Months,Portal,C-Level,Yes,Yes,No,No,10,95,94,53000
1701,Ketiv Technologies LTD,SMB,Finserv,Germany,prospect,Large,1 Month,Web Server,Manager Level,No,Yes,No,No,9,109,132,29000
1702,Tornado Motorsport LTD,SMB,Finserv,North America,current customer,Huge,6 Months,Analytics,Individual Contributor Level,No,No,Yes,No,23,46,40,31000
1703,Tornado Motorsports LTD,Fortune500,Retail,Russia,current customer,Small,1 Year,Identity Server,C-Level,Yes,Yes,No,No,30,286,181,143000
1704,Computer Specialists Inc. LTD,SMB,Apparel,India,prospect,Small,2 Years,Application Server,C-Level,No,Yes,Yes,No,12,27,44,14000
1705,LES Sales Company LTD,Fortune500,Consumer Product,India,current customer,Large,1 Year,CRM,C-Level,Yes,Yes,Yes,No,16,523,32,172000
1687,Candid International Technology LTD,SMB,High tech,China,prospect,Medium,1 Year,CRM,Manager Level,No,Yes,No,Yes,15,79,90,64000
